time,open,high,low,close,volume,5ma,20ma,atr
2024-03-11 14:30:00,138.49,138.65,138.36,138.64,437628.0,138.28900000000002,138.16275000000002,1.9324285714285736
2024-03-11 14:15:00,138.43,138.555,138.325,138.487,1584042.0,138.4104,138.16310000000001,1.9263571428571444
2024-03-11 14:00:00,138.44,138.5,138.31,138.42,544809.0,138.4904,138.1616,1.9292142857142867
2024-03-11 13:45:00,138.49,138.56,138.33,138.445,556120.0,138.5084,138.17235,1.9156428571428563
2024-03-11 13:30:00,138.7,138.8,138.45,138.49,723164.0,138.4964,138.18085000000002,0.9341428571428574
2024-03-11 13:15:00,138.47,138.77,138.41,138.69,575551.0,138.50639999999999,138.19485000000003,0.389642857142858
2024-03-11 13:00:00,138.74,138.795,138.386,138.475,616971.0,138.504,138.1986,0.38742857142856985
2024-03-11 12:45:00,138.51,138.785,138.47,138.74,485823.0,138.56799999999998,138.2306,0.3856428571428552
2024-03-11 12:30:00,138.565,138.645,138.31,138.51,674077.0,138.581,138.2516,0.3727857142857139
2024-03-11 12:15:00,138.516,138.735,138.43,138.565,743776.0,138.596,138.27985,0.3652857142857146
2024-03-11 12:00:00,139.035,139.095,138.49,138.515,829340.0,138.56099999999998,138.3016,0.3720714285714288
2024-03-11 11:45:00,138.79,139.06,138.67,139.033,1086675.0,138.67260000000002,138.36975,0.3749285714285731
2024-03-11 11:30:00,138.295,138.865,138.2,138.79,1099157.0,138.6826,138.40875,0.3922857142857156
2024-03-11 11:15:00,138.21,138.44,138.02,138.29,947949.0,138.6386,138.42675,0.425142857142857
2024-03-11 11:00:00,138.19,138.4,137.96,138.21,953783.0,138.5676,138.44075,0.4358571428571431
2024-03-11 10:45:00,138.1,138.45,138.0,138.21,1334638.0,138.5066,138.46575,0.4454999999999996
2024-03-11 10:30:00,137.97,138.29,137.72,138.105,1204577.0,138.321,138.477,0.4726428571428564
2024-03-11 10:15:00,137.865,138.294,137.755,137.98,1108509.0,138.159,138.475,0.4947142857142869
2024-03-11 10:00:00,137.61,138.33,137.49,137.87,1488211.0,138.075,138.45075,0.529357142857143
2024-03-11 09:45:00,137.745,138.03,137.2,137.61,1524924.0,137.95499999999998,138.40375,0.5629285714285714
2024-03-11 09:30:00,136.13,137.94,136.13,137.75,2995507.0,137.863,138.35925,0.6630000000000008
2024-03-11 09:15:00,136.02,136.68,136.01,136.18,87781.0,137.478,138.2439,0.7647857142857158
2024-03-11 09:00:00,135.62,136.12,135.41,136.09,29462.0,137.1,138.1274,0.7890714285714304
2024-03-11 08:45:00,135.261,137.195,135.24,135.66,15708.0,136.658,137.98815,0.9069285714285716
2024-03-11 08:30:00,135.23,135.499,135.22,135.29,24119.0,136.19400000000002,137.82815,0.8951428571428579
2024-03-11 08:15:00,135.09,135.38,135.08,135.23,10075.0,135.69,137.65515,0.8776428571428555
2024-03-11 08:00:00,134.835,135.93,134.428,135.1,56600.0,135.474,137.4864,0.9254285714285706
2024-03-11 07:45:00,135.7,135.73,135.34,135.34,9954.0,135.324,137.3164,0.9154285714285716
2024-03-11 07:30:00,135.46,135.73,135.35,135.73,8237.0,135.33800000000002,137.17739999999998,0.9118571428571423
2024-03-11 07:15:00,135.38,135.49,135.33,135.47,5621.0,135.37399999999997,137.02265,0.9082857142857128
2024-03-11 07:00:00,134.99,135.4,134.99,135.35,14383.0,135.39799999999997,136.8644,0.9018571428571411
2024-03-11 06:45:00,134.91,135.03,134.81,135.02,4663.0,135.382,136.66375,0.9019285714285681
2024-03-11 06:30:00,134.51,134.93,134.49,134.91,7245.0,135.296,136.46975,0.8797857142857107
2024-03-11 06:15:00,134.72,134.78,134.45,134.51,3964.0,135.052,136.28075,0.853357142857139
2024-03-11 06:00:00,134.77,134.86,134.7,134.75,4646.0,134.908,136.10775,0.7490714285714262
2024-03-11 05:45:00,134.72,134.91,134.69,134.72,4011.0,134.782,135.93325,0.6404999999999968
2024-03-11 05:30:00,135.24,135.24,134.68,134.68,8127.0,134.714,135.762,0.6254999999999963
2024-03-11 05:15:00,135.34,135.34,135.12,135.24,4050.0,134.78,135.625,0.5329999999999971
2024-03-11 05:00:00,135.33,135.37,135.2,135.3,4064.0,134.93800000000002,135.49650000000003,0.5137142857142842
2024-03-11 04:45:00,135.22,135.24,134.66,135.24,6110.0,135.036,135.378,0.5380000000000008
2024-03-11 04:30:00,135.23,135.37,135.01,135.18,3119.0,135.128,135.24949999999998,0.45642857142857246
2024-03-11 04:15:00,135.01,135.34,134.88,135.22,4846.0,135.23600000000002,135.2015,0.4442857142857162
2024-03-11 04:00:00,135.86,135.86,134.82,135.01,9069.0,135.19,135.14749999999998,0.4907142857142901
2024-03-08 19:45:00,135.21,135.5,135.21,135.49,7887.0,135.228,135.139,0.4971428571428638
2024-03-08 19:30:00,135.36,135.5,135.2,135.2,3324.0,135.22,135.1345,0.4842857142857225
2024-03-08 19:15:00,135.43,135.5,135.2,135.4,2833.0,135.26399999999998,135.143,0.46714285714286674
2024-03-08 19:00:00,135.49,135.5,135.35,135.5,7312.0,135.32,135.16299999999998,0.4400000000000099
2024-03-08 18:45:00,135.5,135.5,135.4,135.5,1284.0,135.41799999999998,135.171,0.4142857142857232
2024-03-08 18:30:00,135.45,135.5,135.45,135.5,611.0,135.42,135.1595,0.39285714285715095
2024-03-08 18:15:00,135.5,135.6,135.4,135.45,3544.0,135.47,135.1585,0.39142857142857884
2024-03-08 18:00:00,135.49,135.61,135.4,135.61,4412.0,135.512,135.17149999999998,0.3664285714285792
2024-03-08 17:45:00,135.41,135.61,135.4,135.546,4645.0,135.5212,135.1978,0.3342857142857229
2024-03-08 17:30:00,135.5,135.5,135.4,135.41,8411.0,135.5032,135.2228,0.33257142857143507
2024-03-08 17:15:00,135.45,135.55,135.41,135.5,6789.0,135.50320000000002,135.2723,0.29685714285714937
2024-03-08 17:00:00,135.48,135.52,135.45,135.49,10519.0,135.5112,135.30929999999998,0.27614285714286424
2024-03-08 16:45:00,135.41,135.5,129.299,135.48,19157.0,135.4852,135.3473,0.6862142857142918
2024-03-08 16:30:00,135.51,137.56,135.14,135.41,136062.0,135.458,135.3838,0.78478571428572
2024-03-08 16:15:00,135.41,135.59,135.41,135.54,25444.0,135.48399999999998,135.3988,0.7626428571428627
2024-03-08 16:00:00,135.4,135.72,135.39,135.42,7153021.0,135.468,135.4048,0.76478571428572
2024-03-08 15:45:00,135.43,135.67,135.335,135.4,3196362.0,135.45,135.4128,0.7672857142857177
2024-03-08 15:30:00,135.19,135.49,135.15,135.42,1524153.0,135.438,135.4248,0.780857142857146
2024-03-08 15:15:00,135.64,135.7,135.14,135.195,803575.0,135.39499999999998,135.42355,0.8137142857142895
2024-03-08 15:00:00,136.01,136.115,135.57,135.655,748689.0,135.41799999999998,135.4558,0.875857142857147
2024-03-08 14:45:00,136.1,136.235,135.94,136.02,834699.0,135.538,135.48229999999998,0.9030000000000058
2024-03-08 14:30:00,135.77,136.12,135.77,136.09,740162.0,135.676,135.5268,0.9130000000000048
2024-03-08 14:15:00,135.58,135.826,135.19,135.775,829419.0,135.747,135.54555,0.962285714285719
2024-03-08 14:00:00,135.72,135.875,135.51,135.57,927443.0,135.822,135.54905000000002,0.9779285714285777
2024-03-08 13:45:00,135.375,135.82,135.37,135.72,782074.0,135.83499999999998,135.56005,1.000071428571433
2024-03-08 13:30:00,135.26,135.49,134.97,135.38,1430205.0,135.707,135.55405000000002,1.04864285714286
2024-03-08 13:15:00,135.6,137.967,135.24,135.27,1235231.0,135.54299999999998,135.54505,0.8005000000000037
2024-03-08 13:00:00,136.14,136.17,135.56,135.6,1173318.0,135.50799999999998,135.54455000000002,0.6919285714285722
2024-03-08 12:45:00,136.63,136.63,136.1,136.14,846838.0,135.622,135.57424999999998,0.7526428571428576
2024-03-08 12:30:00,136.98,137.005,136.59,136.64,719175.0,135.80599999999998,135.63575,0.790857142857143
2024-03-08 12:15:00,136.77,137.07,136.755,136.98,934025.0,136.126,135.70974999999999,0.7976428571428593
2024-03-08 12:00:00,136.88,137.2,136.61,136.76,1172453.0,136.424,135.77325000000002,0.8155000000000001
2024-03-08 11:45:00,137.38,137.4,136.87,136.88,867555.0,136.68,135.84325,0.8212142857142867
2024-03-08 11:30:00,137.065,137.655,137.01,137.39,1294888.0,136.93,135.94225,0.8108571428571432
2024-03-08 11:15:00,137.84,138.085,137.055,137.07,1774533.0,137.016,136.01875,0.8429999999999994
2024-03-08 11:00:00,137.795,137.865,137.51,137.85,1391726.0,137.19,136.14024999999998,0.8747857142857153
2024-03-08 10:45:00,137.61,137.88,137.23,137.79,1123485.0,137.396,136.25975,0.8569285714285725
2024-03-08 10:30:00,137.46,137.85,137.36,137.62,1690797.0,137.54399999999998,136.36975,0.8658571428571419
2024-03-08 10:15:00,137.11,137.49,137.09,137.45,1560949.0,137.55599999999998,136.4825,0.8715714285714284
2024-03-08 10:00:00,136.91,137.64,136.89,137.12,1868522.0,137.566,136.55575000000002,0.8715714285714284
2024-03-08 09:45:00,135.95,136.95,135.92,136.905,1971591.0,137.377,136.6,0.7625000000000008
2024-03-08 09:30:00,134.21,135.96,134.0,135.94,2829677.0,137.007,136.5925,0.9057142857142882
2024-03-08 09:15:00,134.28,134.5,133.91,134.21,159781.0,136.325,136.51425,0.9771428571428596
2024-03-08 09:00:00,134.61,134.65,132.14,134.358,28007.0,135.7066,136.45364999999998,1.0946428571428604
2024-03-08 08:45:00,134.42,134.79,134.26,134.55,57771.0,135.1926,136.39515,1.101785714285717
2024-03-08 08:30:00,134.1,134.77,133.5,134.5,87580.0,134.7116,136.35115,1.1503571428571482
2024-03-08 08:15:00,134.16,134.39,134.032,134.1,296812.0,134.34359999999998,136.29265,1.1380714285714322
2024-03-08 08:00:00,134.514,135.32,133.75,134.21,70070.0,134.3436,136.22314999999998,1.1948571428571455
2024-03-08 07:45:00,133.83,134.06,133.73,134.0,5113.0,134.272,136.11615,1.1555714285714325
2024-03-08 07:30:00,133.94,134.01,133.83,133.85,4450.0,134.132,135.97665,1.1116428571428583
2024-03-08 07:15:00,134.16,134.19,133.91,133.94,9268.0,134.02,135.82465000000002,1.089500000000001
2024-03-08 07:00:00,134.07,134.24,134.05,134.17,5896.0,134.034,135.69514999999998,1.0759285714285747
2024-03-08 06:45:00,134.26,134.26,133.9,134.07,6443.0,134.006,135.55464999999998,1.0637857142857163
2024-03-08 06:30:00,134.4,134.41,134.25,134.26,6029.0,134.058,135.39815,1.0345000000000024
2024-03-08 06:15:00,134.41,134.58,134.38,134.4,3997.0,134.168,135.26465,0.9716428571428598
2024-03-08 06:00:00,134.42,134.45,134.39,134.43,4204.0,134.266,135.09365,0.7684285714285741
2024-03-08 05:45:00,134.44,134.45,134.35,134.4,3916.0,134.312,134.92415,0.6305714285714308
2024-03-08 05:30:00,134.57,134.64,134.42,134.44,8821.0,134.386,134.76515,0.4684285714285709
2024-03-08 05:15:00,134.65,134.76,134.56,134.58,2884.0,134.45,134.62165,0.45342857142857035
2024-03-08 05:00:00,134.82,134.88,134.64,134.64,6117.0,134.498,134.49765,0.3841428571428541
2024-03-08 04:45:00,134.72,134.88,134.68,134.86,5907.0,134.584,134.39540000000002,0.3678571428571412
2024-03-08 04:30:00,134.74,134.76,134.63,134.7,3385.0,134.644,134.3334,0.2721428571428573
2024-03-08 04:15:00,134.69,134.75,134.56,134.72,4627.0,134.7,134.3589,0.2514285714285701
2024-03-08 04:00:00,134.2,134.9,134.2,134.68,14179.0,134.72,134.375,0.28857142857143003
2024-03-07 19:45:00,134.36,134.47,134.1,134.36,5686.0,134.66400000000002,134.3655,0.3057142857142878
2024-03-07 19:30:00,134.16,134.46,134.01,134.36,8128.0,134.56400000000002,134.3585,0.31642857142857395
2024-03-07 19:15:00,133.9,134.25,133.8,134.17,4912.0,134.45800000000003,134.362,0.33071428571428946
2024-03-07 19:00:00,133.88,133.98,133.8,133.98,3576.0,134.31,134.3505,0.33285714285714463
2024-03-07 18:45:00,133.9,133.99,133.78,133.92,2300.0,134.158,134.34650000000002,0.3250000000000008
2024-03-07 18:30:00,133.95,134.38,133.61,133.84,519457.0,134.054,134.34599999999998,0.37571428571428506
2024-03-07 18:15:00,133.99,134.09,133.48,133.8,21968.0,133.94199999999998,134.339,0.41214285714285787
2024-03-07 18:00:00,134.0,134.1,133.89,134.0,12373.0,133.908,134.3305,0.4164285714285723
2024-03-07 17:45:00,134.18,134.25,134.0,134.01,5367.0,133.914,134.32750000000001,0.4114285714285728
2024-03-07 17:30:00,134.2,134.38,134.0,134.38,537675.0,134.006,134.33350000000002,0.4171428571428594
2024-03-07 17:15:00,134.23,136.12,134.09,134.18,99742.0,134.074,134.32250000000002,0.5450000000000017
2024-03-07 17:00:00,134.21,134.38,134.11,134.247,832458.0,134.1634,134.31334999999999,0.5478571428571419
2024-03-07 16:45:00,134.15,140.704,125.718,134.23,9568.0,134.20940000000002,134.30485000000002,1.6047142857142853
2024-03-07 16:30:00,134.011,134.38,133.98,134.15,20082.0,134.2374,134.29035000000002,1.583285714285713
2024-03-07 16:15:00,134.38,134.38,132.44,134.01,65299.0,134.1634,134.26184999999998,1.6804285714285692
2024-03-07 16:00:00,134.41,134.49,134.02,134.12,5731114.0,134.1514,134.23585,1.6825714285714264
2024-03-07 15:45:00,134.86,134.94,134.29,134.35,2811389.0,134.172,134.21035,1.7011428571428542
2024-03-07 15:30:00,134.505,134.86,134.485,134.86,1178823.0,134.298,134.21835000000002,1.7111428571428573
2024-03-07 15:15:00,134.375,134.525,134.34,134.5,717007.0,134.368,134.20735,1.7332857142857148
2024-03-07 15:00:00,134.63,134.63,134.28,134.375,819820.0,134.441,134.19209999999998,1.7032857142857156
2024-03-07 14:45:00,134.695,134.775,134.615,134.625,621423.0,134.542,134.20535,1.688285714285715
2024-03-07 14:30:00,134.757,134.89,134.69,134.7,635618.0,134.612,134.22235,1.6857857142857153
2024-03-07 14:15:00,134.535,134.76,134.53,134.755,1492076.0,134.59099999999998,134.2516,1.684357142857143
2024-03-07 14:00:00,134.838,134.92,134.465,134.54,865490.0,134.599,134.27960000000002,1.689714285714285
2024-03-07 13:45:00,134.58,134.935,134.47,134.835,924526.0,134.69099999999997,134.32535000000001,1.577928571428571
2024-03-07 13:30:00,134.46,134.71,134.36,134.58,662332.0,134.682,134.36235000000002,1.592571428571429
2024-03-07 13:15:00,134.715,134.83,134.305,134.442,824387.0,134.6304,134.39445,0.5596428571428577
2024-03-07 13:00:00,134.645,134.89,134.52,134.72,885945.0,134.6234,134.43045,0.5630714285714272
2024-03-07 12:45:00,134.46,134.65,134.33,134.645,902703.0,134.6444,134.4622,0.45235714285714074
2024-03-07 12:30:00,134.305,134.665,134.27,134.466,948103.0,134.57059999999998,134.46650000000002,0.44628571428570957
2024-03-07 12:15:00,134.37,134.54,134.14,134.305,876841.0,134.5156,134.47275,0.41628571428571043
2024-03-07 12:00:00,134.305,134.66,134.21,134.365,1018737.0,134.5002,134.47865,0.411999999999994
2024-03-07 11:45:00,134.185,134.58,134.05,134.31,1475010.0,134.4182,134.48265,0.41271428571427904
2024-03-07 11:30:00,133.828,134.45,133.63,134.19,1941500.0,134.3272,134.48465,0.4462857142857075
2024-03-07 11:15:00,133.715,133.87,133.46,133.83,803102.0,134.2,134.47565000000003,0.4698571428571349
2024-03-07 11:00:00,133.34,133.715,133.27,133.715,956594.0,134.082,134.4554,0.49092857142856466
2024-03-07 10:45:00,133.398,133.653,133.24,133.34,1058361.0,133.877,134.4049,0.508428571428565
2024-03-07 10:30:00,133.52,133.605,132.98,133.39,1265336.0,133.693,134.3314,0.5205714285714232
2024-03-07 10:15:00,132.89,133.61,132.89,133.517,1634338.0,133.55839999999998,134.28225,0.5387857142857106
2024-03-07 10:00:00,132.47,133.04,132.36,132.88,1448579.0,133.3684,134.2075,0.5874999999999956
2024-03-07 09:45:00,131.79,132.49,131.61,132.48,1449527.0,133.1214,134.10025,0.6407142857142796
2024-03-07 09:30:00,132.795,132.85,131.77,131.78,3382626.0,132.8094,133.95425,0.6858571428571371
2024-03-07 09:15:00,132.48,133.23,132.45,132.72,213263.0,132.6754,133.8525,0.7615714285714229
2024-03-07 09:00:00,132.5,132.55,132.42,132.49,31613.0,132.46999999999997,133.75,0.7547857142857107
2024-03-07 08:45:00,132.38,132.58,131.4,132.5,93767.0,132.394,133.63325,0.8104999999999966
2024-03-07 08:30:00,132.38,132.48,132.22,132.38,84748.0,132.374,133.52325000000002,0.7983571428571403
2024-03-07 08:15:00,132.118,132.44,131.4,132.44,59741.0,132.506,133.42315,0.834785714285711
2024-03-07 08:00:00,131.287,132.31,130.01,132.15,73428.0,132.392,133.29465,0.949785714285712
2024-03-07 07:45:00,132.25,132.25,132.08,132.14,12105.0,132.322,133.1694,0.9097857142857119
2024-03-07 07:30:00,132.22,132.29,132.2,132.25,24992.0,132.272,133.05859999999998,0.8804999999999978
2024-03-07 07:15:00,132.18,132.23,132.1,132.23,31137.0,132.24200000000002,132.95485,0.857285714285713
2024-03-07 07:00:00,132.32,132.42,132.09,132.18,34627.0,132.19,132.84560000000002,0.8362142857142832
2024-03-07 06:45:00,131.82,132.36,131.8,132.3,11809.0,132.22,132.74509999999998,0.82478571428571
2024-03-07 06:30:00,131.78,131.8,131.69,131.79,5080.0,132.15,132.62510000000003,0.7857142857142837
2024-03-07 06:15:00,131.74,131.81,131.6,131.77,8738.0,132.054,132.5221,0.7099999999999999
2024-03-07 06:00:00,131.58,131.78,131.53,131.7,4024.0,131.948,132.42135000000002,0.6507142857142867
2024-03-07 05:45:00,131.47,131.58,131.46,131.55,2603.0,131.822,132.33185,0.5642857142857147
2024-03-07 05:30:00,131.41,131.49,131.35,131.44,1821.0,131.65,132.23435,0.5571428571428579
2024-03-07 05:15:00,131.48,131.58,131.38,131.47,2156.0,131.586,132.132,0.4871428571428587
2024-03-07 05:00:00,131.16,131.5,131.09,131.48,4604.0,131.528,132.062,0.49642857142857266
2024-03-07 04:45:00,131.3,131.3,131.09,131.11,2073.0,131.41,131.9935,0.4500000000000008
2024-03-07 04:30:00,131.25,131.34,131.2,131.24,2734.0,131.348,131.9665,0.2928571428571424
2024-03-07 04:15:00,131.22,131.4,131.21,131.25,5877.0,131.31,131.893,0.2942857142857146
2024-03-07 04:00:00,130.93,131.31,130.52,131.22,7125.0,131.26,131.8295,0.33999999999999936
2024-03-06 19:45:00,131.17,131.25,130.97,131.21,19674.0,131.20600000000002,131.765,0.3492857142857133
2024-03-06 19:30:00,131.21,131.38,131.1,131.18,3457.0,131.22,131.70499999999998,0.345714285714286
2024-03-06 19:15:00,131.69,131.69,131.2,131.4,5926.0,131.252,131.65300000000002,0.3421428571428566
2024-03-06 19:00:00,131.528,131.72,131.51,131.55,4150.0,131.312,131.623,0.3214285714285694
2024-03-06 18:45:00,131.75,131.75,131.45,131.56,7811.0,131.38000000000002,131.594,0.32785714285714107
2024-03-06 18:30:00,131.7,131.78,131.55,131.75,3177.0,131.488,131.56900000000002,0.3264285714285689
2024-03-06 18:15:00,131.85,131.85,131.52,131.65,2380.0,131.58200000000002,131.54000000000002,0.3328571428571406
2024-03-06 18:00:00,131.83,131.87,131.5,131.85,4349.0,131.67199999999997,131.52349999999998,0.3449999999999968
2024-03-06 17:45:00,131.7,131.85,131.42,131.66,7288.0,131.69400000000002,131.49150000000003,0.36142857142856755
2024-03-06 17:30:00,131.85,131.89,131.65,131.66,7779.0,131.714,131.48499999999999,0.34928571428570926
2024-03-06 17:15:00,131.37,132.0,131.3,131.85,54879.0,131.73399999999998,131.48899999999998,0.37142857142856656
2024-03-06 17:00:00,131.41,131.43,131.34,131.35,4410.0,131.67399999999998,131.4715,0.39142857142856663
2024-03-06 16:45:00,131.49,132.492,123.703,131.43,315191.0,131.59,131.4655,1.0056428571428515
2024-03-06 16:30:00,131.4,131.49,131.36,131.45,18873.0,131.548,131.466,0.9584999999999947
2024-03-06 16:15:00,131.4,131.43,131.35,131.38,7776.0,131.49200000000002,131.4615,0.9456428571428513
2024-03-06 16:00:00,131.37,131.559,131.29,131.36,8927403.0,131.394,131.4555,0.9448571428571374
2024-03-06 15:45:00,131.39,131.54,131.215,131.39,2609527.0,131.402,131.46949999999998,0.9316428571428516
2024-03-06 15:30:00,131.36,131.55,131.21,131.38,1030316.0,131.392,131.47650000000002,0.9330714285714237
2024-03-06 15:15:00,131.3,131.57,131.21,131.36,769041.0,131.37399999999997,131.482,0.9373571428571361
2024-03-06 15:00:00,131.17,131.48,131.1,131.29,868201.0,131.35600000000002,131.4855,0.9480714285714222
2024-03-06 14:45:00,131.38,131.49,131.06,131.175,783892.0,131.31900000000002,131.48375000000001,0.955214285714281
2024-03-06 14:30:00,131.65,131.745,131.245,131.39,797484.0,131.319,131.49425,0.9694999999999945
2024-03-06 14:15:00,131.35,131.69,131.18,131.64,647168.0,131.37099999999998,131.50625,0.975214285714279
2024-03-06 14:00:00,131.6,131.745,131.3,131.34,856354.0,131.367,131.49575,0.9898571428571371
2024-03-06 13:45:00,131.763,131.8,131.23,131.6,752396.0,131.429,131.49775,0.9805714285714251
2024-03-06 13:30:00,131.83,131.885,131.015,131.77,1057385.0,131.548,131.49875000000003,1.0062857142857118
2024-03-06 13:15:00,131.68,131.845,131.58,131.825,775010.0,131.635,131.5075,0.3974285714285689
2024-03-06 13:00:00,131.48,131.678,131.47,131.67,1656639.0,131.64100000000002,131.4985,0.41349999999999704
2024-03-06 12:45:00,131.595,131.595,131.342,131.48,639193.0,131.669,131.4895,0.42978571428570994
2024-03-06 12:30:00,131.85,132.09,131.485,131.6,946347.0,131.66899999999998,131.4865,0.45414285714285335
2024-03-06 12:15:00,131.78,131.99,131.71,131.84,752466.0,131.683,131.48600000000002,0.4587857142857124
2024-03-06 12:00:00,131.513,131.79,131.405,131.78,1347423.0,131.67399999999998,131.5075,0.4655714285714266
2024-03-06 11:45:00,131.4,131.56,131.31,131.51,795677.0,131.642,131.5115,0.4734285714285704
2024-03-06 11:30:00,131.51,131.56,131.25,131.39,794520.0,131.624,131.5085,0.4684285714285709
2024-03-06 11:15:00,131.32,131.518,131.295,131.51,609659.0,131.606,131.515,0.45364285714285707
2024-03-06 11:00:00,131.135,131.61,131.135,131.31,966496.0,131.5,131.5125,0.4468571428571449
2024-03-06 10:45:00,130.98,131.39,130.91,131.135,1074874.0,131.371,131.49975,0.44471428571428767
2024-03-06 10:30:00,131.24,131.4,130.85,130.97,1707466.0,131.263,131.47924999999998,0.45221428571428895
2024-03-06 10:15:00,131.33,131.79,131.195,131.238,1423170.0,131.2326,131.47315,0.4700714285714298
2024-03-06 10:00:00,131.91,131.93,131.11,131.32,1486456.0,131.19459999999998,131.47465,0.4665000000000004
2024-03-06 09:45:00,132.7,132.75,131.68,131.915,1508741.0,131.3156,131.51164999999997,0.5497142857142876
2024-03-06 09:30:00,133.12,133.58,132.53,132.7,2425991.0,131.62859999999998,131.57715000000002,0.6432857142857183
2024-03-06 09:15:00,133.46,133.59,133.0,133.19,84525.0,132.07260000000002,131.65465,0.6834285714285784
2024-03-06 09:00:00,133.46,133.57,133.26,133.5,50235.0,132.525,131.76265,0.6670000000000057
2024-03-06 08:45:00,133.3,133.56,131.43,133.48,43318.0,132.95700000000002,131.85665,0.7912857142857186
2024-03-06 08:30:00,132.86,133.34,132.77,133.3,48606.0,133.23399999999998,131.93315,0.8109285714285741
2024-03-06 08:15:00,133.37,133.5,132.84,132.84,45822.0,133.262,131.9839,0.8245000000000025
2024-03-06 08:00:00,133.407,133.948,132.61,133.32,82156.0,133.28799999999998,132.0664,0.8979285714285733
2024-03-06 07:45:00,133.52,133.55,133.34,133.38,17423.0,133.26399999999998,132.1614,0.8984285714285737
2024-03-06 07:30:00,133.47,133.59,133.47,133.53,22890.0,133.27399999999997,132.2579,0.8795000000000012
2024-03-06 07:15:00,133.35,133.46,133.3,133.46,21606.0,133.30599999999998,132.33890000000002,0.8616428571428584
2024-03-06 07:00:00,133.36,133.47,133.16,133.35,15457.0,133.408,132.4174,0.8445000000000006
2024-03-06 06:45:00,133.51,133.53,133.21,133.3,4434.0,133.404,132.5069,0.8087857142857148
2024-03-06 06:30:00,133.6,133.62,133.49,133.5,6185.0,133.42800000000003,132.6124,0.7730714285714291
2024-03-06 06:15:00,133.6,133.6,133.54,133.6,4807.0,133.442,132.7169,0.6780714285714282
2024-03-06 06:00:00,133.51,133.6,133.51,133.6,8591.0,133.47,132.8314,0.565571428571427
2024-03-06 05:45:00,133.72,133.77,133.51,133.56,7250.0,133.512,132.95265,0.5205714285714274
2024-03-06 05:30:00,133.81,133.86,133.68,133.68,3738.0,133.58800000000002,133.08814999999998,0.5148571428571428
2024-03-06 05:15:00,133.87,133.91,133.75,133.81,5416.0,133.65,133.21675,0.3791428571428566
2024-03-06 05:00:00,133.75,133.96,133.75,133.87,6267.0,133.704,133.34425000000002,0.3434285714285729
2024-03-06 04:45:00,133.7,133.94,133.52,133.79,14765.0,133.74200000000002,133.43800000000002,0.3262857142857151
2024-03-06 04:30:00,133.34,133.75,133.33,133.69,7665.0,133.768,133.4875,0.2635714285714284
2024-03-06 04:15:00,133.27,133.5,133.21,133.33,7444.0,133.698,133.4945,0.28142857142856925
2024-03-06 04:00:00,132.57,133.32,132.57,133.32,5011.0,133.6,133.4855,0.32071428571428434
2024-03-05 19:45:00,132.68,132.68,132.36,132.59,3836.0,133.344,133.44099999999997,0.3728571428571407
2024-03-05 19:30:00,132.7,132.7,132.55,132.63,2265.0,133.112,133.4075,0.36142857142856755
2024-03-05 19:15:00,132.69,132.71,132.62,132.7,1078.0,132.91400000000002,133.4005,0.3449999999999968
2024-03-05 19:00:00,132.68,132.74,132.62,132.62,2988.0,132.772,133.3655,0.33071428571428335
2024-03-05 18:45:00,132.8,132.9,132.62,132.71,4952.0,132.65,133.33200000000002,0.3435714285714267
2024-03-05 18:30:00,132.59,133.06,130.85,132.8,6765.0,132.692,133.2955,0.49499999999999844
2024-03-05 18:15:00,132.73,132.85,132.52,132.62,4224.0,132.69,133.25349999999997,0.49999999999999595
2024-03-05 18:00:00,132.88,132.92,132.51,132.73,7226.0,132.696,133.2225,0.5078571428571378
2024-03-05 17:45:00,132.94,132.94,132.84,132.92,2176.0,132.756,133.2035,0.5064285714285676
2024-03-05 17:30:00,132.83,132.96,132.75,132.84,2754.0,132.78199999999998,133.1705,0.5064285714285676
2024-03-05 17:15:00,132.86,133.0,132.75,132.8,8388.0,132.78199999999998,133.1305,0.4942857142857114
2024-03-05 17:00:00,132.9,132.9,132.82,132.86,9082.0,132.82999999999998,133.0935,0.4685714285714267
2024-03-05 16:45:00,132.83,135.136,124.256,132.9,47178.0,132.86399999999998,133.0605,1.21142857142857
2024-03-05 16:30:00,132.9,132.9,132.67,132.83,35038.0,132.846,133.01799999999997,1.173571428571427
2024-03-05 16:15:00,132.67,132.98,131.714,132.9,113359.0,132.858,132.9725,1.1954285714285706
2024-03-05 16:00:00,132.7,135.525,132.029,132.82,8533467.0,132.86200000000002,132.92000000000002,1.434428571428573
2024-03-05 15:45:00,132.225,132.72,132.22,132.7,2701140.0,132.83,132.8655,1.4708571428571438
2024-03-05 15:30:00,132.045,132.24,132.0,132.23,1199210.0,132.69599999999997,132.7925,1.512285714285714
2024-03-05 15:15:00,132.11,132.23,131.945,132.04,1160472.0,132.538,132.728,1.5126428571428565
2024-03-05 15:00:00,132.12,132.22,132.03,132.105,841544.0,132.37899999999996,132.66725,1.3683571428571415
2024-03-05 14:45:00,132.23,132.3,132.05,132.125,649755.0,132.23999999999998,132.644,1.362642857142857
2024-03-05 14:30:00,132.325,132.36,132.205,132.23,536343.0,132.14600000000002,132.624,1.3501428571428582
2024-03-05 14:15:00,132.375,132.52,132.295,132.32,520422.0,132.164,132.60500000000002,1.3558571428571449
